time,car_acceleration,car_velocity,car_position,front_right_vertical_load,front_right_x_friction,front_right_y_friction,front_right_rolling_resistance,front_left_vertical_load,front_left_x_friction,front_left_y_friction,front_left_rolling_resistance,rear_right_vertical_load,rear_right_x_friction,rear_right_y_friction,rear_right_rolling_resistance,rear_left_vertical_load,rear_left_x_friction,rear_left_y_friction,rear_left_rolling_resistance,cnt_grav_inertial_z,cnt_grav_inertial_x,cnt_grav_inertial_y
190,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-2.7579059252245135), np.float64(0.00015446746521252514), 0)","(np.float64(-2.7579059252245135), np.float64(0.0001544674652125252), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
195,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-2.830482396940948), np.float64(0.00015853239850759158), 0)","(np.float64(-2.9012444568644717), np.float64(0.00016249570847028146), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
200,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-2.9030588686573826), np.float64(0.00016259733180265802), 0)","(np.float64(-3.0482118120902517), np.float64(0.00017072719839279104), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
205,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-2.975635340373817), np.float64(0.00016666226509772446), 0)","(np.float64(-3.1988079909018534), np.float64(0.00017916193498005394), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
210,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-3.0482118120902517), np.float64(0.0001707271983927909), 0)","(np.float64(-3.353032993299277), np.float64(0.00018779991823207015), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
215,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-3.1207882838066863), np.float64(0.00017479213168785734), 0)","(np.float64(-3.510886819282522), np.float64(0.0001966411481488397), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
220,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-3.193364755523121), np.float64(0.00017885706498292379), 0)","(np.float64(-3.672369468851589), np.float64(0.00020568562473036254), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
225,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-3.2659412272395554), np.float64(0.00018292199827799023), 0)","(np.float64(-3.8374809420064775), np.float64(0.0002149333479766387), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
230,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-3.33851769895599), np.float64(0.00018698693157305667), 0)","(np.float64(-4.006221238747188), np.float64(0.00022438431788766823), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
235,"(np.float64(-1.4515294343286922), np.float64(8.129866590132905e-05), np.float64(9.81))","(np.float64(-3.4110941706724245), np.float64(0.0001910518648681231), 0)","(np.float64(-4.178590359073721), np.float64(0.00023403853446345106), 0)",613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,613.125,-90.72058964554326,0.005081166618833066,0.0,0.0,0.0,0.0
