time,car_acceleration,car_velocity,car_position,front_right_vertical_load,front_right_x_friction,front_right_y_friction,front_right_rolling_resistance,front_left_vertical_load,front_left_x_friction,front_left_y_friction,front_left_rolling_resistance,rear_right_vertical_load,rear_right_x_friction,rear_right_y_friction,rear_right_rolling_resistance,rear_left_vertical_load,rear_left_x_friction,rear_left_y_friction,rear_left_rolling_resistance,cnt_grav_inertial_z,cnt_grav_inertial_x,cnt_grav_inertial_y
1055,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(12.629118274665558), np.float64(0.0), 0)","(np.float64(66.81500839900932), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1060,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(12.689365843796628), np.float64(0.0), 0)","(np.float64(67.45098288042743), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1065,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(12.749613412927697), np.float64(0.0), 0)","(np.float64(68.0899697403021), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1070,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(12.809860982058767), np.float64(0.0), 0)","(np.float64(68.73196897863332), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1075,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(12.870108551189837), np.float64(0.0), 0)","(np.float64(69.37698059542109), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1080,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(12.930356120320907), np.float64(0.0), 0)","(np.float64(70.02500459066542), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1085,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(12.990603689451977), np.float64(0.0), 0)","(np.float64(70.6760409643663), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1090,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(13.050851258583046), np.float64(0.0), 0)","(np.float64(71.33008971652373), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1095,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(13.111098827714116), np.float64(0.0), 0)","(np.float64(71.98715084713771), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1100,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(13.171346396845186), np.float64(0.0), 0)","(np.float64(72.64722435620826), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1105,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(13.231593965976256), np.float64(0.0), 0)","(np.float64(73.31031024373534), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1110,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(13.291841535107325), np.float64(0.0), 0)","(np.float64(73.976408509719), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
1115,"(np.float64(1.2049513826214069), np.float64(0.0), np.float64(9.81))","(np.float64(13.352089104238395), np.float64(0.0), 0)","(np.float64(74.64551915415919), np.float64(0.0), 0)",484.5647282965188,0.0,0.0,-100.0,484.5647282965188,0.0,0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,741.6852717034811,350.6189228276759,-0.0,-100.0,0.0,0.0,0.0
