speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
87.3281127695201,0.489168847720719,11.289,9.81340664176811,4.90031215922711,2,9,10269.9759740066,55.7878856989037,80.4588610974486,-37.2530419761593,203.666301856502,28.2155821836885,91.765583999522,33.2371981851589,59.963,1,107.815290816028,1.6,1.56,10.7832877664843,3.9481874685664,0.0909718377371119,11.4177086437471,0.581196108576096,0,2476.85375802384,
87.4824249710386,0.497949525278973,11.502,9.8481186325361,4.88168482869672,2,9,10288.1234244877,55.6546834787922,80.4085876033301,-37.3848134696234,204.386710481954,28.2365924138257,91.71667950488,34.1287096421911,59.963,1,107.815290816028,1.6,1.56,10.9914966013508,3.95579186329036,0.0906912192188636,11.630502376097,0.612929249544348,0,2476.72198653038,
87.6358763853604,0.506714714404147,11.715,9.88269776371119,4.86303173364959,2,9,10306.1696445225,55.522224289786,80.3579212912435,-37.5160806097908,205.104361754843,28.2591127388306,91.6677638811758,35.0116613706161,59.963,1,107.815290816028,1.6,1.56,11.199737116184,3.96335929518432,0.0904098706261497,11.8431472204982,0.645430540218886,0,2476.59071939021,
87.7884707444185,0.515464555583667,11.928,9.91714385862489,4.84435329635489,2,9,10324.1150729944,55.3905049104821,80.3068722027799,-37.6468427260036,205.819252008612,28.2831439056238,91.6188386789653,35.886338972843,59.963,1,107.815290816028,1.6,1.56,11.4080093084698,3.9708899076841,0.0901277955448499,12.055640403129,0.678699437758858,0,2476.459957274,
87.9402117422211,0.524199187745474,12.141,9.95145674357556,4.82564993997979,2,9,10341.9601443269,55.2595221522146,80.2554502645069,-37.7770991588666,206.531377638277,28.3086865813504,91.5699054554729,36.7529991923901,59.963,1,107.815290816028,1.6,1.56,11.6163131752684,3.97838384265363,0.0898450009519197,12.2679791521463,0.712735389307055,0,2476.32970084113,
88.0911030355695,0.532918748283351,12.354,9.98563624783549,4.80692208859259,2,9,10359.7052885677,55.1292728584341,80.2036652894454,-37.9068492602738,207.240735100576,28.3357413522771,91.5209657745013,37.6118733810334,59.963,1,107.815290816028,1.6,1.56,11.824648713197,3.98584124015535,0.0895614907215984,12.4801606977223,0.747537831997123,0,2476.19995073973,
88.241148244763,0.54162337308173,12.567,10.0196822036581,4.78817016716588,2,9,10377.350931472,54.9997539041,80.1515269785171,-38.0360923934361,207.947320914114,28.3643087226928,91.4720212063393,38.4631704576514,59.963,1,107.815290816028,1.6,1.56,12.0330159184385,3.99326223876211,0.0892772721218522,12.6921822720806,0.783106192960911,0,2476.07070760656,
88.3903509542886,0.550313196539977,12.78,10.053594446285,4.7693946015798,2,9,10394.8974945831,54.8709621950849,80.0990449219597,-38.1648279329079,208.651131659516,28.3943891138167,91.4230733276674,39.3070794466813,59.963,1,107.815290816028,1.6,1.56,12.2414147867303,4.0006469753022,0.0889923490180668,12.9040411095323,0.819439889335945,0,2475.94197206709,
88.5387147134978,0.558988351596173,12.993,10.0873728139531,4.75059581862532,2,9,10412.3453953125,54.7428946675901,80.0462286007141,-38.2930552646145,209.35216397957,28.4259828627088,91.3741237214615,40.1437716667155,59.963,1,107.815290816028,1.6,1.56,12.4498453133829,4.00799558512934,0.0887067281890311,13.1157344465118,0.85653832827303,0,2475.81374473539,
88.6862430372699,0.567648969750404,13.206,10.1210171479018,4.73177424600763,2,9,10429.6950470177,54.6155482875736,79.9930873877821,-38.420773785879,210.050414579378,28.4590902211885,91.3251739768937,40.9734026262214,59.963,1,107.815290816028,1.6,1.56,12.6583074932617,4.01530820203167,0.0884204149933153,13.3272595216132,0.894400906943994,0,2475.68602621412,
88.8329394066625,0.576295181087575,13.419,10.1545272923804,4.71293031234952,2,9,10446.9468590787,54.488920050188,79.9396305495557,-38.5479829054496,210.745880226504,28.4937113547576,91.2762256892317,41.7961136727369,59.963,1,107.815290816028,1.6,1.56,12.8668013207884,4.02258495823125,0.088133414459764,13.5386135756263,0.933027012549544,0,2475.55881709455,
88.9788072695492,0.584927114299756,13.632,10.1879030946547,4.69406444719492,2,9,10464.1012369728,54.3630069792304,79.8858672471201,-38.6746820435268,211.438557751124,28.5298463415285,91.227280459736,42.6120334334841,59.963,1,107.815290816028,1.6,1.56,13.0753267899505,4.02982598456027,0.0878457334354655,13.7497938515723,0.972416022327273,0,2475.43211795647,
89.1238500412453,0.593544896708067,13.845,10.2211444050148,4.67517708101242,2,9,10481.1585823485,54.2378061266022,79.8318065375292,-38.8008706317907,212.128444046172,28.5674951711593,91.1783398955545,43.4212790786447,59.963,1,107.815290816028,1.6,1.56,13.2838838942906,4.03703141029101,0.0875573763998397,13.9607975947403,1.01256730355978,0,2475.30592936821,
89.2680711051216,0.602148654284127,14.058,10.2542510767816,4.65626864519888,2,9,10498.1192930977,54.1133145717795,79.7774573750547,-38.9265481134282,212.815536067492,28.6066577437943,91.129405609615,44.2239574331682,59.963,1,107.815290816028,1.6,1.56,13.4924726269143,4.04420136329979,0.0872683495160516,14.1716220527226,1.05348021358292,0,2475.18025188657,
89.411473813206,0.610738511671064,14.271,10.2872229663148,4.63733957208309,2,9,10514.9837634261,54.0340709994401,79.7886002655223,-39.0517139431602,213.499830833988,28.6473338690108,91.0878317950028,45.0201659586487,59.963,1,107.815290816028,1.6,1.56,13.7010929804775,4.05133597015166,0.0869786596851694,14.3822644754513,1.0951540997942,0,2475.05508605684,
89.5540614867744,0.619314592204106,14.484,10.3200599330196,4.61839029492954,2,9,10531.7523839229,53.9608367310579,79.8075292598007,-39.1763675872695,214.181325427769,28.7483061977143,91.0472500477962,45.8099936232881,59.963,1,107.815290816028,1.6,1.56,13.909744947189,4.05843535580611,0.0866883099301567,14.5927221152336,1.13758829966131,0,2474.93043241273,
89.6958374169302,0.627877017930752,14.697,10.3527618393539,4.59942124794217,2,9,10548.4255416291,53.8880193811474,79.8260085217955,-39.3005085236275,214.860016994306,28.8578862266294,91.0067449024149,46.5935216750883,59.963,1,107.815290816028,1.6,1.56,14.1184285188331,4.06549964420444,0.0863973101530541,14.802992226788,1.18078214073073,0,2474.80629147637,
89.8368048651731,0.63642590963055,14.91,10.3853285508358,4.58043286626826,2,9,10565.0036201042,53.8156172745739,79.8440443220224,-39.4241362417225,215.535902742575,28.9686963090687,90.9663174469916,47.3708243310593,59.963,1,107.815290816028,1.6,1.56,14.3271436867264,4.07252895763316,0.0861056622033015,15.0130720672799,1.22473494063651,0,2474.68266375828,
89.9769670639573,0.644961386834473,15.123,10.4177599360507,4.56142558600232,2,9,10581.4869994917,53.7436287511209,79.8616428628294,-39.5472502426865,216.208979945214,29.0807312656122,90.9259687667395,48.1419693932842,59.963,1,107.815290816028,1.6,1.56,14.5358904417566,4.07952341731005,0.0858133748188685,15.2229588963578,1.26944600710924,0,2474.55954975731,
90.1163272172394,0.653483567843919,15.336,10.4500558666586,4.54239984419006,2,9,10597.876056584,53.6720521652083,79.8788102792545,-39.6698500393236,216.87924593867,29.1939858503991,90.8856999438756,48.907018801071,59.963,1,107.815290816028,1.6,1.56,14.7446687743561,4.08648314300603,0.0855204518390912,15.4326499761885,1.31491463798498,0,2474.43694996068,
90.2548885010164,0.661992569749329,15.549,10.4822162174016,4.52335607883245,2,9,10614.1711648852,53.6008858856166,79.8955526398649,-39.7919351561368,217.546698123353,29.3084547508774,90.8455120575429,49.6660291270775,59.963,1,107.815290816028,1.6,1.56,14.953478674515,4.09340825338986,0.085226901067049,15.6421425714931,1.3611401212145,0,2474.31486484386,
90.3926540638543,0.670488508448443,15.762,10.5142408661108,4.50429472888979,2,9,10630.3726946735,53.5301282952149,79.9118759475812,-39.9135051293567,218.211333963785,29.4241325875615,90.8054061837322,50.4190520241759,59.963,1,107.815290816028,1.6,1.56,15.1623201317673,4.1002988658059,0.0849327273168494,15.8514339495828,1.40812173487255,0,2474.19329487064,
90.5296270274059,0.6789714986642,15.975,10.5461296937139,4.48521623428588,2,9,10646.481013062,53.4597777906952,79.927786140485,-40.0345595069684,218.873150988755,29.5410139137951,90.7653833952044,51.1661346288802,59.963,1,107.815290816028,1.6,1.56,15.3711931352083,4.10715509644317,0.0846379372269897,16.0605213803945,1.45585874716726,0,2474.07224049303,
90.6658104869211,0.687441653962287,16.188,10.5778825842426,4.46612103591219,2,9,10662.496484059,53.3898327823101,79.9432890926118,-40.1550978487402,219.532146791468,29.6590932155231,90.7254447614116,51.9073199263645,59.963,1,107.815290816028,1.6,1.56,15.5800976734849,4.11397706036202,0.0843425375186035,16.2694021365261,1.50435041644971,0,2473.95170215126,
90.8012075117468,0.695899086768345,16.401,10.6094994248399,4.4470095756322,2,9,10678.4194686262,53.3202916936166,79.958390614728,-40.2751197262511,220.188319029702,29.7783649110684,90.6855913484183,52.6426470814291,59.963,1,107.815290816028,1.6,1.56,15.7890337347883,4.12076487132288,0.0840465325494814,16.4780734932728,1.55359599122362,0,2473.83168027375,
90.9358211458185,0.704343908384851,16.614,10.6409801057672,4.42788229628564,2,9,10694.2503247371,53.2511529612228,79.9730964550936,-40.3946247229189,220.841665425958,29.8988233509166,90.6458242188223,53.3721517392017,59.963,1,107.815290816028,1.6,1.56,15.9980013068689,4.12751864213347,0.0837499307312032,16.6865327286617,1.60359471015511,0,2473.71217527708,
91.0696544081429,0.71277622900766,16.827,10.6723245204123,4.40873964169292,2,9,10709.9894074334,53.1824150345406,79.9874123002107,-40.5136124340285,221.492183767616,30.0204628175081,90.6061444316752,54.0958662988721,59.963,1,107.815290816028,1.6,1.56,16.2070003770168,4.13423848429747,0.0834527358877755,16.8947771234881,1.65434580208269,0,2473.59318756597,
91.202710293273,0.721196157742247,17.04,10.7035325652963,4.38958205665957,2,9,10725.6370688811,53.1140763755416,80.0013437755575,-40.6320824667599,222.139871907088,30.1432775250362,90.5665530424029,54.8138201633447,59.963,1,107.815290816028,1.6,1.56,16.4160309320815,4.14092450840503,0.0831549564537663,17.1028039613509,1.70584848602728,0,2473.47471753324,
91.3349917717737,0.729603802619623,17.253,10.7346041400813,4.37040998698071,2,9,10741.1936584252,53.046135458518,80.014896446309,-40.7500344402167,222.784727761974,30.2672616192521,90.5270511027253,55.5260399673373,59.963,1,107.815290816028,1.6,1.56,16.6250929584513,4.14757682381741,0.0828565967191925,17.3106105286874,1.75810197120243,0,2473.35676555978,
91.4665017906802,0.737999270611956,17.466,10.7655391475779,4.3512238794456,2,9,10756.6595226432,52.9785907698467,80.028075818044,-40.8674679854545,223.426749315215,30.3924091772774,90.4876396605762,56.2325497861452,59.963,1,107.815290816028,1.6,1.56,16.8341864420692,4.15419553898973,0.082557664764529,17.5181941148097,1.81110545702461,0,2473.23933201455,
91.5972432739487,0.746382667647899,17.679,10.7963374937525,4.33202418184225,2,9,10772.0350053989,52.9114408077585,80.0408873374394,-40.984382745509,224.06593461525,30.518714207423,90.4483197600231,56.9333713270272,59.963,1,107.815290816028,1.6,1.56,17.0433113684191,4.16078076123492,0.0822581655107331,17.725552011939,1.86485813312369,0,2473.12241725449,
91.7272191228988,0.754754098627613,17.892,10.8269990877351,4.31281134296206,2,9,10787.3204478937,52.8446840821104,80.0533363929511,-41.100778375425,224.702281776172,30.6461706490148,90.4090924411859,57.6285241049405,59.963,1,107.815290816028,1.6,1.56,17.2524677225384,4.1673325969235,0.081958106153443,17.9326815152419,1.91935917935348,0,2473.00602162458,
91.856432216649,0.763113667437528,18.105,10.8575238418267,4.29358581260454,2,9,10802.5161887182,52.7783191141621,80.0654283154836,-41.216654542285,225.335788977887,30.7747723722266,90.3699587401565,58.3180256041524,59.963,1,107.815290816028,1.6,1.56,17.4616554890063,4.17385115142501,0.0816574929466603,18.139579922865,1.97460776580246,0,2472.89014545771,
91.984885412545,0.771461476964807,18.318,10.8879116715069,4.27434804158203,2,9,10817.6225639025,52.7123444363561,80.0771683790458,-41.3320109252378,225.966454466267,30.9045131779194,90.3309196889173,59.0018914270844,59.963,1,107.815290816028,1.6,1.56,17.6708746519452,4.18033652910093,0.0813563318450279,18.3462445359707,2.03060305280459,0,2472.77478907476,
92.1125815465799,0.779797629111553,18.531,10.9181624954413,4.25509848172454,2,9,10832.6399069656,52.6467585921015,80.0885618013964,-41.4468472155272,226.59427655331,31.0353867974875,90.29197631526,59.6801354315918,59.963,1,107.815290816028,1.6,1.56,17.8801251950268,4.18678883347753,0.0810546307673745,18.5526726587718,2.0873441909503,0,2472.65995278447,
92.2395234338092,0.788122224808746,18.744,10.9482762354896,4.23583758588459,2,9,10847.5685489641,52.5815601355615,80.099613744677,-41.5611631165215,227.219253617298,31.1673868927124,90.253129642704,60.3527698577545,59.963,1,107.815290816028,1.6,1.56,18.0894071014634,4.19320816704911,0.0807523949630479,18.7588615985672,2.14483032109751,0,2472.54563688348,
92.3657138687572,0.79643536402992,18.957,10.9782528167127,4.21656580794208,2,9,10862.4088185402,52.5167476314441,80.1103293160335,-41.674958343742,227.841384102958,31.3005070556218,90.2143806904144,61.0198054451328,59.963,1,107.815290816028,1.6,1.56,18.2987203540203,4.19959463140995,0.0804496311387213,18.9648086657769,2.20306057438291,0,2472.43184165626,
92.4911556258181,0.80473714580459,19.17,11.0080921673809,4.19728360280929,2,9,10877.1610419685,52.4523196547964,80.1207135682274,-41.7882326248926,228.460666521617,31.434740808357,90.1757304731205,61.6812515413472,59.963,1,107.815290816028,1.6,1.56,18.5080649350022,4.20594832733462,0.0801463468199114,19.170511173977,2.26203407223325,0,2472.31856737511,
92.6158514596501,0.813027668231428,19.383,11.0377942189813,4.17799142643582,2,9,10891.825543203,52.3882747908018,80.1307715002352,-41.9009856998887,229.077099451365,31.5700816030465,90.1371800010334,62.3371162027472,59.963,1,107.815290816028,1.6,1.56,18.7174408262467,4.21226935455948,0.0798425465866174,19.3759664399348,2.32174992637683,0,2472.20581430011,
92.7398041055632,0.8213070284912,19.596,11.0673589062255,4.15868973581363,2,9,10906.402643922,52.3246116345815,80.140508057838,-42.013217320887,229.690681537218,31.706522821686,90.0987302797636,62.9874062878568,59.963,1,107.815290816028,1.6,1.56,18.9268480091468,4.21855781214158,0.0795382393585053,19.5811717836438,2.38220723885508,0,2472.09358267911,
92.863016279901,0.829575322859465,19.809,11.0967861670576,4.13937898898214,2,9,10920.8926635734,52.2613287909977,80.1499281342003,-42.1249272523144,230.301411491271,31.8440577760261,90.0603823102389,63.6321275442177,59.963,1,107.815290816028,1.6,1.56,19.1362864646289,4.2248137982167,0.0792334308190013,19.7861245283586,2.44340510203428,0,2471.98187274769,
92.9854906804163,0.837832646719039,20.022,11.1260759426618,4.12005964503333,2,9,10935.2959194189,52.1984248744613,80.1590365704389,-42.2361152708982,230.909288092871,31.9826797074662,90.0221370886217,64.2712846891836,59.963,1,107.815290816028,1.6,1.56,19.3457561731634,4.23103741011661,0.0789281279506752,19.9908220006302,2.50534259861741,0,2471.8706847291,
93.107229986641,0.846079094572236,20.235,11.1552281774703,4.10073216411685,2,9,10949.6127265772,52.1358985087411,80.1678381561815,-42.3467811656955,231.514310188769,32.1223817869552,89.9839956062263,64.904881485171,59.963,1,107.815290816028,1.6,1.56,19.5552571147649,4.23722874434907,0.07862233730565,20.1952615303403,2.5680188016561,0,2471.7600188343,
93.2282368602504,0.854314760052887,20.448,11.1842428191713,4.08139700744529,2,9,10963.8433980672,52.0737483267779,80.1763376301165,-42.4569247381231,232.116476693292,32.2631571149001,89.945958849436,65.5329208098177,59.963,1,107.815290816028,1.6,1.56,19.7647892689872,4.24338789666117,0.0783160660643774,20.3994404507366,2.63143277456274,0,2471.64987526188,
93.3485139454213,0.862539735938137,20.661,11.2131198187165,4.06205463729934,2,9,10977.9882448497,52.0119729704993,80.1845396805323,-42.5665458019875,232.715786588498,32.4049987210794,89.9080277996205,66.1554047214615,59.963,1,107.815290816028,1.6,1.56,19.9743526149186,4.24165436133747,-0.0220712373046814,20.6033560984674,2.69558357112271,0,2471.54025419801,
93.4680638691853,0.870754114160038,20.874,11.2418591303296,4.04270551703305,2,9,10992.0475758693,51.950571090639,80.1924489458484,-42.6756441835148,233.312238924348,32.5478995645659,89.8702034330525,66.77233452031,59.963,1,107.815290816028,1.6,1.56,20.1839471311906,4.23807955729113,-0.0455728472954157,20.8070058136164,2.76047023550671,0,2471.43115581649,
93.2917984307452,0.879003666546075,21.087,11.199498505615,-11.4922309654052,2,9,10971.3183769846,52.0411025517546,80.1807026597065,-42.5148374231068,232.43309143817,80.6725656910301,0,67.3837108056386,59.963,1,107.815290816028,1.56,1.6,20.3935727959749,4.22595850955174,-0.153864487630987,21.0103869397374,2.82609180228324,0,2471.59196257689,
92.9504976897717,0.887283970480298,21.3,11.1177034232533,-11.5804023182916,2,9,10931.1806676199,52.2163975785824,80.1564601036603,-42.2043320351314,230.73552579733,80.6511178915494,0,67.9895335293243,59.963,1,107.815290816028,1.56,1.6,20.6032295869834,4.21172747117697,-0.179977796170644,21.213496823889,2.8924472964312,0,2471.90246796487,
92.6052963866179,0.895595609091682,21.513,11.0352784922788,-11.6676997853871,2,9,10890.5842436603,52.3936959680459,80.1299303500563,-41.8914356551519,229.024888351521,80.6301669462749,0,68.5898020459939,59.963,1,107.815290816028,1.56,1.6,20.8129174814618,4.19666999115671,-0.189711763728685,21.4163328166691,2.9595357333526,0,2472.21536434485,
92.2561766520658,0.90393917785593,21.726,10.9522298658982,-11.7541235157652,2,9,10849.5270036468,52.5730068979309,80.1010433402125,-41.5761716415881,227.301306803683,80.6097002350324,0,69.1845151600397,59.963,1,107.815290816028,1.56,1.6,21.0226364561933,4.18121327184217,-0.193996586749175,21.6188922722497,3.02735611888543,0,2472.53062835841,
91.9031198359237,0.912315285037648,21.939,10.8685636950092,-11.8396735717838,2,9,10808.0067542764,52.7543399471379,80.0697277414481,-41.2585633440937,225.564908808828,80.589705509622,0,69.7736711697368,59.963,1,107.815290816028,1.56,1.6,21.2323864875021,4.16549904151416,-0.196462427729591,21.8211725484111,3.09590744931662,0,2472.84823665591,
91.546106486522,0.920724552151303,22.152,10.784286128763,-11.924349935545,2,9,10766.0212079904,52.9377051062136,80.0359109095231,-40.9386341056927,223.815821985728,80.5701708804472,0,70.3572679086711,59.963,1,107.815290816028,1.56,1.6,21.4421675512487,4.14957384446492,-0.198314872472142,22.0231710065768,3.16518871139513,0,2473.16816589431,
91.1851163289691,0.929167614442029,22.365,10.6994033150788,-12.0081525149713,2,9,10723.5679804174,53.1231127885183,79.9995188493529,-40.6164072647329,222.054173927586,80.5510848037376,0,70.9353027846739,59.963,1,107.815290816028,1.56,1.6,21.65197962283,4.13345247024622,-0.199954270410754,22.2248850118474,3.23519888234517,0,2473.49039273527,
90.8201282421195,0.937645121387378,22.578,10.6139214011128,-12.0910811495228,2,9,10680.6445876649,53.310573842056,79.9604761738983,-40.2919061566645,220.280092211765,80.5324360693337,0,71.5077728164386,59.963,1,107.815290816028,1.56,1.6,21.8618226771797,4.11713909613271,-0.201513552669996,22.4263119330355,3.30593692987959,0,2473.81489384334,
90.4511202342008,0.946157737221204,22.791,10.5278465336827,-12.1731356155839,2,9,10637.2484434525,53.5000995619922,79.9187060611295,-39.965154115654,218.493704408608,80.514213789004,0,72.0746746679838,59.963,1,107.815290816028,1.56,1.6,22.0716966887599,4.1006343334349,-0.203036850453725,22.6274491426998,3.37740181221327,0,2474.14164588435,
90.0780694170421,0.954706141480959,23.004,10.4411848596519,-12.2543156315399,2,9,10593.3768560816,53.6917017038903,79.8741302089528,-39.6361744760402,216.695138089404,80.4964073852666,0,72.6360046811096,59.963,1,107.815290816028,1.56,1.6,22.2816016315803,4.08393757577413,-0.204538802845354,22.8282940171791,3.44959247807679,0,2474.47062552396,
89.7009519788399,0.96329102957973,23.217,10.3539425262736,-12.334620862566,2,9,10549.0270252323,53.8853924976996,79.8266687879834,-39.3049905736419,214.884520833529,80.4790065806883,0,73.1917589059862,59.963,1,107.815290816028,1.56,1.6,22.491537479176,4.06704778054629,-0.206024260296953,23.0288439366272,3.52250786673012,0,2474.80180942636,
89.3197431553947,0.971913113404463,23.43,10.2661256814975,-12.4140509251474,2,9,10504.196038581,54.0811846625282,79.7762403920399,-38.9716257469229,213.061980234822,80.4620013876361,0,73.7419331299995,59.963,1,107.815290816028,1.56,1.6,22.7015042046183,4.04996372865289,-0.207494819940816,23.2290962850466,3.59614690797644,0,2475.13517425308,
88.9344171997426,0.980573121941914,23.643,10.1777404742414,-12.4926053913495,2,9,10458.8808682285,54.4013244667067,79.9022925504913,-38.6361033380205,211.227643907204,80.4453820984609,0,74.2865229049699,59.963,1,107.815290816028,1.56,1.6,22.9115017805128,4.0326841099267,-0.208950999729723,23.4290484503226,3.67050852217612,0,2475.47069666198,
88.5449473501039,0.989271801933949,23.856,10.0887930546274,-12.5702837928531,2,9,10413.0783669315,54.7375146585894,80.0439960954656,-38.2984466936449,209.381639489598,80.429139276088,0,74.8255235728512,59.963,1,107.815290816028,1.56,1.6,23.121530179002,4.01520755047813,-0.210392959329876,23.6286978242577,3.74559162026085,0,2475.80835330636,
88.1513057960608,0.998009918563973,24.069,9.99928957418626,-12.647085624771,2,9,10366.7852641244,55.0773058637612,80.1828228989962,-37.9586791658536,207.52409465016,80.413263744994,0,75.3589302900081,59.963,1,107.815290816028,1.56,1.6,23.3315893717634,3.99753262075299,-0.211820737916762,23.8280418026053,3.82139510374776,0,2476.14812083415,
87.7534636428718,1.00678825617634,24.282,9.90923618602978,-12.7230103492601,2,9,10319.9981617226,55.4207230241491,80.3186422002475,-37.6168241127052,205.655137089855,80.3977465825558,0,75.8867380501627,59.963,1,107.815290816028,1.56,1.6,23.5416793300011,3.97965783680984,-0.213234336613598,24.0270777851041,3.89791786475384,0,2476.48997588729,
87.3513908738228,1.01560761903075,24.495,9.81863904499257,-12.7980573989408,2,9,10272.7135296954,55.7677920501669,80.4513207887997,-37.2729048987989,203.774894545407,80.3825791107463,0,76.408941706095,59.963,1,107.815290816028,1.56,1.6,23.7518000244586,3.96158165962312,-0.21463374165919,24.2258031755115,3.97515878601036,0,2476.8338951012,
86.9450563105043,1.02446883209386,24.708,9.72750430774487,-12.8722261801373,2,9,10224.9277013941,56.1185398550031,80.5807229173522,-36.9269448957023,201.883494791636,80.3677528881651,0,76.9255359901743,59.963,1,107.815290816028,1.56,1.6,23.9619514254097,3.94330249337913,-0.216018935469536,24.4242153816381,4.05311674087745,0,2477.1798551043,
86.5344275709008,1.03337274187027,24.921,9.63583813287675,-12.9455160759479,2,9,10176.636868623,56.4729943907981,80.7067102099987,-36.5789674822706,199.981065643203,80.3532597023856,0,77.4365155337934,59.963,1,107.815290816028,1.56,1.6,24.1721335026579,3.92481868347258,-0.217389899010608,24.6223118153807,4.13179059335879,0,2477.52783251773,
86.1194710251635,1.04232021727552,25.134,9.54364668095476,-13.017926449158,2,9,10127.8370764389,56.8311846868219,80.829141565792,-36.2289960448622,198.067734955792,80.3390915626046,0,77.9418748857727,59.963,1,107.815290816028,1.56,1.6,24.3823462255393,3.90612851436471,-0.218746612141721,24.8200898927571,4.21117919811647,0,2477.87780395514,
85.700151748931,1.05131215055371,25.347,9.45093611455177,-13.0894566450032,2,9,10078.524217661,57.1931408897668,80.9478730572945,-35.8770539774516,196.143630626726,80.3252406925773,0,78.4416085297957,59.963,1,107.815290816028,1.56,1.6,24.5925895629215,3.8872302072125,-0.220089054926416,25.0175470339388,4.29128140048588,0,2478.22974602255,
85.2764334740528,1.06034945824251,25.56,9.35771259825059,-13.160105993792,2,9,10028.6940270759,57.5588943062833,81.0627578237899,-35.5231646816436,194.208880595038,80.3116995238298,0,78.9357109009329,59.963,1,107.815290816028,1.56,1.6,24.8028634832059,3.86812191735352,-0.221417207833576,25.2146806632854,4.37209603649085,0,2478.58363531836,
84.8482785365534,1.06943308218886,25.773,9.2639822986219,-13.2298738133972,2,9,9978.34207531806,57.8880101167936,81.1169401561914,-35.1673515665889,192.263612841022,80.2984606891283,0,79.4241764013077,59.963,1,107.815290816028,1.56,1.6,25.0131679543272,3.84880173172035,-0.222731050990229,25.4114882093779,4.45362193285876,0,2478.93944843341,
84.4156478216703,1.07856399061847,25.986,9.16975138417698,-13.2987594116221,2,9,9927.46376240647,58.1663917969989,81.0914349510834,-34.8096380488053,190.307955385245,80.2855170162013,0,79.9069994149538,59.963,1,107.815290816028,1.56,1.6,25.2235029437474,3.82926766600132,-0.224030565453528,25.6079671050523,4.53585790703591,0,2479.29716195119,
83.9785007057768,1.08774317926278,26.199,9.07502602529553,-13.3667620884495,2,9,9876.05431091424,58.4476796122948,81.0616229495305,-34.450047551903,188.342036287049,80.2728615216951,0,80.3841743219096,59.963,1,107.815290816028,1.56,1.6,25.4338684184594,3.80951766176677,-0.225315731836054,25.8041147874331,4.61880276720292,0,2479.6567524481,
83.5367949949923,1.09697167254733,26.412,8.97981239412886,-13.4338811381802,2,9,9824.10875874925,58.7319007128648,81.0273747967767,-34.0886035062178,186.365983642546,80.2604874053604,0,80.8556955115922,59.963,1,107.815290816028,1.56,1.6,25.6442643449851,3.78954958336014,-0.22658653113541,25.9999286979666,4.70245531229029,0,2480.01819649378,
83.0904868602633,1.10625052484559,26.625,8.88411666447858,-13.5001158514658,2,9,9771.62195151953,59.0190833010653,80.9885580867916,-33.7253293483502,184.379925582099,80.2483880444511,0,81.3215573954916,59.963,1,107.815290816028,1.56,1.6,25.854690689378,3.76936121453623,-0.22784294560889,26.1954062824547,4.78681433199408,0,2480.38147065165,
82.6395307686809,1.11558082180282,26.838,8.7879450116509,-13.565465517244,2,9,9718.58853445592,59.3092566756198,80.9450372358833,-33.3602485206122,182.383990267294,80.2365569883335,0,81.7817544192217,59.963,1,107.815290816028,1.56,1.6,26.0651474172263,3.74895025507835,-0.229084956886518,26.3905449910877,4.87187860679168,0,2480.74655147939,
82.1838794107805,1.12496368173488,27.051,8.69130361228636,-13.629929424578,2,9,9665.00294386253,59.6024512783988,80.8966733490502,-32.9933844703813,180.378305887414,80.22498795329,0,82.2362810739621,59.963,1,107.815290816028,1.56,1.6,26.2756344936416,3.72831431698693,-0.230312548545451,26.585342278478,4.95764690795776,0,2481.11341552962,
